25.Q2.5			
			
Event/Message Name	Enum	Logical Value	Literal Value
CuCpNgAmfConfigurationUpdateAcknowledge	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgAmfConfigurationUpdateAcknowledge	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgAmfConfigurationUpdateAcknowledge	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgAmfConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgAmfConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgAmfConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgAmfConfigurationUpdateFailure	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgAmfConfigurationUpdateFailure	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgDeactivateTrace	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgDeactivateTrace	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgDeactivateTrace	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgDeactivateTrace	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgDeactivateTrace	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgDownlinkNasTransport	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgDownlinkNasTransport	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgDownlinkNasTransport	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgDownlinkNasTransport	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgDownlinkNasTransport	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgDownlinkRanConfigurationTransfer	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgDownlinkRanConfigurationTransfer	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgDownlinkRanConfigurationTransfer	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgDownlinkRanConfigurationTransfer	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgDownlinkRanConfigurationTransfer	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgDownlinkRanStatusTransfer	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgDownlinkRanStatusTransfer	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgDownlinkRanStatusTransfer	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgDownlinkRanStatusTransfer	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgDownlinkRanStatusTransfer	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgDownlinkUeAssociatedNrppaTransport	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgDownlinkUeAssociatedNrppaTransport	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgDownlinkUeAssociatedNrppaTransport	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgDownlinkUeAssociatedNrppaTransport	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgDownlinkUeAssociatedNrppaTransport	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgErrorIndicationCommon	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgErrorIndicationCommon	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgErrorIndicationCommon	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgErrorIndicationCommon	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgErrorIndicationCommon	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgErrorIndicationDedicated	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgErrorIndicationDedicated	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgErrorIndicationDedicated	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgErrorIndicationDedicated	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION	21
CuCpNgErrorIndicationDedicated	ProtocolName	PROTOCOL_NAME_NO_LICENSE	255
CuCpNgHandoverCancel	MsgDirection	MSG_DIRECTION_NO_VALUE	0
CuCpNgHandoverCancel	MsgDirection	MSG_DIRECTION_SEND	1
CuCpNgHandoverCancel	MsgDirection	MSG_DIRECTION_RECEIVE	2
CuCpNgHandoverCancel	MsgDirection	MSG_DIRECTION_NO_LICENSE	255
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_NO_VALUE	0
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE	1
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE	2
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE	3
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE	4
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE	5
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE	6
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE	7
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE	8
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE	9
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE	10
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE	11
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE	12
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE	13
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE	14
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_S1AP_36_413	15
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_X2AP_36_423	16
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_NGAP_38_413	17
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_XNAP_38_423	18
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_F1AP_38_473	19
CuCpNgHandoverCancel	ProtocolName	PROTOCOL_NAME_E1AP_38_463	20
